category,intent,intentType,userSentence
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 상품 사전 예약할래
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 상품 예약 요구
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 날짜 언제까지야?
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 상품 마지막날
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 상품 판매 끝나는 날
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 상품 언제까지야?
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 판매 기간 알려줘
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 판매 언제까지인지 알아?
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 판매 며칠까지야?
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 상품 언제부터 언제까지만 판매해?
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 상품 예약금 먼저 걸어놓기
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 예약금만 입금 먼저해두돼?
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 예약금 먼저 입금 가능해?
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 상품 예약금 먼저 보내두 될까?
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 예약금 입금 먼저후 나머지 결제할께
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 예약금 선납부 안되니?
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 날짜 지정후 해피콜 요청까지 했는데 마감뜸
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 해피콜 날짜 넣고 요청했는데 마감이래
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 날짜 지정후 해피콜 요청한건데 마감뜨면 뭐야?
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 일정 정하고 해피콜 기다린다고 했는데 마감문구 떴어
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 해피콜 기다리는데 마감이라고 뜨는건 뭐야
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 날짜 확인하고 해피콜 오면 되는데 마감인 경우
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 날짜 선택후 해피콜 안왔는데 마감이야
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 날짜설정하고 해피콜 접수했는데 마감 문의
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 상품 보여줘
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 삼품 보여줘
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 상품 보기
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,tv에 나온 국가명 상품 구매
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,tv에 방영하고 있는 국가명 상품 예약할게
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,2주전에 방송한 여행상품 예약
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,지금 방송하고 있는 여행상품 예약
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,지금 방송하는 상품 구매할게
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,저번주에 방송한 여행상품 지금 예약할 수 있어?
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,전에 방송한거 지금 예약 가능 여부
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,친구한테 들은 홈쇼핑 상품 예약 가능해?
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,친구한테 들은 지난주 방송 상품 예약 가능해?
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 방송 중에 예약 못했는데 지금 가능한가요?
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 방송 중 예약 못했는데 지금 예약할 수 있나요?
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 상품 예약 못했는데 예약 다시 진행할 수 있나요?
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,TV에 나온 유럽상품 예약할래
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,CJ 홈쇼핑 방송봤는데 그 상품 예약할래요
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 상품 추천
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 상품으로 추천해주세요
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 상품중에 괜찮은 것 추천해줘요
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,홈쇼핑 상품 추천해줘
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,지금 방송 나오는 상품 예약 하고 싶은데
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,지금 방송 나오고있는 상품 예약
상품추천/검색-상품검색,상품추천/검색_상품검색_홈쇼핑 상품 신규 예약요청,STANDARD,지금 홈쇼핑 나오는거 예약하고 싶어
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,여행지 참고사항 알려줘요
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,도시명 여행지 참고사항
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,2018년 1월 1일 도시명 여행지 참고사항
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,도시명 여행시 참고사항
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,여행시 주의사항
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,여행시 주의 항목
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,여행시 알아야할 내용
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,여행시 참고할만한거 알려줘
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,여행시 참고할 목록
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,국가명 여행 관광지 정보 자료 보여줘
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,국가명 여행시 시차
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,국가명 여행가는데 시차 알려줘
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,도시명 여행 시간차이
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,도시명가려는데 시차가 어떻게되지?
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,여기랑 시차가 몇시간이야?
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,시차 얼마야?
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,국가명가는데 도움될만한 사항
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,국가명 여행 관광지 정보
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,국가명 관광 정보
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,국가 정보
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,여행할 때 주의사항
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,도시명랑 시간 얼마나 차이나?
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,시간 얼마나 차이나?
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,도시명에서 하면 안되는 것
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,도시명에서 금지된 행동
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,국가명에서 하면 안 되는 행동
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,도시명에서 실례인 행동
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,국가명에서 주의할 것은?
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,국가명에서 하면 안 되는 거
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,국가명 금기
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,국가명에서 유의해야하는 것
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,국가명로 여행갈때 알아둬야할 주의사항
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,국가명여행지 참고할 사항
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,국가명 여행시 주의할 지침서
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,도시명 여행시 참고해야할 유의사항
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,국가명 여행갈때 참고해둘 주의사항 내역
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,국가명 여행지에서 조심해야할 주의사항
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,도시명 여행하는데 시차
여행정보-날씨/준비물/참고/주의사항,여행정보_날씨/준비물/참고/주의사항_여행지 참고 및 주의사항,STANDARD,도시명랑 우리나라 시차 어떻게돼?
